@RELATION riaa
@ATTRIBUTE ratio_0_9 NUMERIC
@ATTRIBUTE ratio_1_9 NUMERIC
@ATTRIBUTE ratio_2_9 NUMERIC
@ATTRIBUTE ratio_21_9 NUMERIC
@ATTRIBUTE ratio_22_9 NUMERIC
@ATTRIBUTE ratio_23_9 NUMERIC
@ATTRIBUTE ratio_4_0 NUMERIC
@ATTRIBUTE ratio_5_0 NUMERIC
@ATTRIBUTE ratio_6_0 NUMERIC
@ATTRIBUTE class {riaa_ok, riaa_ko}
@DATA
0.50224787, 0.64557958, 0.76099443, 1.16185164, 1.04610407, 0.84272557, 1.67888165, 1.71175325, 1.90560043, riaa_ko
0.55389440, 0.80223119, 0.92931110, 1.44379818, 1.27708638, 1.02609277, 1.79175389, 1.77930021, 1.94653606, riaa_ko
0.54379487, 0.73473144, 0.77659309, 1.28498769, 1.13410032, 0.91222548, 1.39026260, 1.34376502, 1.47846198, riaa_ko
0.48562604, 0.72782701, 0.88927972, 1.02484357, 0.90510648, 0.71043724, 1.92397237, 1.90450490, 2.03439188, riaa_ko
0.29328832, 0.48216110, 0.64362001, 1.09396923, 0.94865131, 0.74051499, 2.68396807, 2.95966291, 3.21617103, riaa_ko
0.41160440, 0.59600657, 0.75633514, 1.06092751, 0.98150456, 0.79672903, 2.14004254, 2.21988463, 2.41530275, riaa_ko
0.41529202, 0.64018667, 0.79762179, 1.13145638, 1.01292503, 0.81227213, 2.16627598, 2.18012643, 2.28535390, riaa_ko
0.47778091, 0.67858189, 0.80416870, 1.24041080, 1.09941769, 0.90694487, 1.89252639, 1.99219751, 2.11850977, riaa_ko
0.41597447, 0.59771049, 0.73372912, 1.03366876, 0.91227412, 0.73868221, 2.03466296, 2.10331082, 2.24281716, riaa_ko
0.38404965, 0.55384988, 0.70322186, 1.07788324, 0.95061851, 0.77636707, 2.13498855, 2.16309667, 2.24547958, riaa_ko
0.37963647, 0.61992389, 0.79089862, 1.01776087, 0.88520366, 0.69988859, 2.30588484, 2.31036258, 2.51732635, riaa_ko
0.45752960, 0.72940105, 0.95079786, 1.18769157, 1.01202893, 0.79116774, 2.39886880, 2.37528539, 2.28941941, riaa_ko
0.51797980, 0.71773714, 0.88634682, 1.19481730, 1.07962108, 0.88836288, 1.98954177, 2.05442119, 2.11780953, riaa_ko
0.36710715, 0.52657437, 0.65035844, 0.95212251, 0.82513738, 0.65380919, 2.04803610, 2.13190341, 2.30260468, riaa_ko
0.47984251, 0.68496603, 0.82009196, 1.08777165, 1.00644457, 0.83861935, 1.90628934, 1.97720838, 2.12285829, riaa_ko
0.48440224, 0.72088867, 0.89846730, 0.99314249, 0.90905201, 0.73734188, 2.06859970, 2.03176308, 2.10148239, riaa_ko
0.42761472, 0.67069727, 0.85950261, 1.16410244, 1.06024933, 0.84574872, 2.35763216, 2.31871915, 2.25487590, riaa_ko
0.49194559, 0.72996330, 0.88287896, 1.06866467, 1.01466990, 0.83267581, 2.04863834, 2.00705004, 2.06353712, riaa_ko
0.51063651, 0.75098228, 0.90713692, 0.81318867, 0.71478152, 0.56118166, 1.94405639, 1.91827977, 1.97426367, riaa_ko
0.30905914, 0.50216013, 0.63630772, 1.12703335, 1.00834119, 0.81359166, 2.41434550, 2.73454475, 2.93125629, riaa_ko
0.58001149, 0.74948919, 0.88836324, 1.23024869, 1.07227194, 0.83810192, 1.76473069, 1.73943865, 1.70831764, riaa_ko
0.36231551, 0.58575845, 0.77612954, 0.77442253, 0.70137990, 0.56232208, 2.42600989, 2.42399263, 2.48787475, riaa_ko
0.41354552, 0.59149045, 0.74498814, 1.14396334, 1.06559730, 0.88051629, 2.01060128, 2.06221771, 2.03876400, riaa_ko
0.44260249, 0.63558120, 0.75719976, 1.16639626, 1.02436876, 0.82289785, 1.84302223, 1.89002657, 1.98965609, riaa_ko
0.36519447, 0.53374851, 0.65291607, 0.98565233, 0.88148975, 0.72079980, 2.00311017, 2.13327169, 2.34704328, riaa_ko
0.45474443, 0.62876600, 0.70753121, 1.05502641, 0.93290216, 0.75182903, 1.70637989, 1.77059472, 1.91881990, riaa_ko
0.41468373, 0.61956865, 0.75961983, 0.83683360, 0.72086149, 0.55675036, 2.07313585, 2.11259842, 2.23688722, riaa_ko
0.52405143, 0.76367652, 0.94902372, 1.06889391, 0.94067961, 0.74989331, 2.04327774, 2.07144642, 2.07115364, riaa_ko
0.41414177, 0.61905670, 0.78501749, 1.19851327, 1.08064020, 0.88930738, 2.10664845, 2.22058010, 2.29772902, riaa_ko
0.37662825, 0.59606230, 0.75438422, 1.15205657, 1.07062232, 0.88038945, 2.23961592, 2.28470111, 2.50871468, riaa_ko
0.39548039, 0.53441328, 0.62382394, 0.93354535, 0.78937089, 0.60655862, 1.90413630, 2.21319437, 2.40613294, riaa_ko
0.43139881, 0.63566446, 0.73070252, 1.27325308, 1.14174139, 0.93266004, 1.86136019, 1.96648359, 2.17897773, riaa_ko
0.38917896, 0.55723071, 0.68340629, 1.25140119, 1.13415098, 0.93090725, 2.02952075, 2.17843866, 2.36369491, riaa_ko
1.06107736, 1.24011028, 1.26657224, 1.14842069, 1.00266671, 0.71292919, 1.21414793, 1.11162972, 1.07112229, riaa_ko
0.37942004, 0.58573472, 0.75435227, 0.98602337, 0.87394029, 0.69859511, 2.31387520, 2.40373516, 2.50357080, riaa_ko
0.40176144, 0.53063011, 0.60894996, 0.95830816, 0.84023058, 0.67323512, 1.71220446, 1.90815473, 2.18445396, riaa_ko
0.47305706, 0.68815559, 0.77275264, 1.28751254, 1.14109862, 0.91808152, 1.83643758, 1.99209940, 2.09541726, riaa_ko
0.43273690, 0.67464936, 0.87288398, 1.33869338, 1.17226458, 0.93388164, 2.37422585, 2.51995301, 2.65719867, riaa_ko
0.34035373, 0.47630531, 0.57212001, 1.07146525, 0.94781816, 0.76791054, 1.94431460, 2.22507143, 2.60860348, riaa_ko
0.40002835, 0.57940549, 0.71492743, 1.38417232, 1.26732409, 1.06188130, 2.03984046, 2.03815675, 2.17733073, riaa_ko
0.43806857, 0.64458579, 0.78366572, 0.91979122, 0.81590325, 0.64911979, 1.97668290, 1.95833528, 1.99525738, riaa_ko
0.66736537, 0.96302956, 1.04702854, 1.16989493, 1.06347919, 0.85339350, 1.60349333, 1.55203247, 1.51883912, riaa_ko
0.39051959, 0.62277710, 0.77884513, 1.41267204, 1.25481868, 1.01860559, 2.22880960, 2.29087019, 2.41701126, riaa_ko
0.37903851, 0.56405973, 0.67103827, 1.28388035, 1.15775812, 0.95050395, 1.91807377, 1.94095337, 1.98961616, riaa_ko
0.21601757, 0.37878346, 0.53122419, 0.94247252, 0.77349204, 0.56334150, 3.07050109, 3.45013428, 3.89287114, riaa_ko
0.48294872, 0.65203595, 0.72155476, 1.04122365, 0.93502402, 0.76753187, 1.67707992, 1.75547087, 1.83217311, riaa_ko
0.41317266, 0.59110606, 0.72237033, 1.07740176, 0.95950258, 0.76701736, 1.99404740, 2.01122904, 2.11727881, riaa_ko
0.36186415, 0.59833306, 0.76796472, 1.29956210, 1.16709089, 0.95184582, 2.47744441, 2.72663760, 2.87344146, riaa_ko
0.39262581, 0.59865314, 0.77390879, 1.07696664, 0.96078950, 0.76139998, 2.30389094, 2.41544557, 2.51065493, riaa_ko
0.39157122, 0.59018189, 0.73964965, 1.28031313, 1.17446923, 0.96353930, 2.22189903, 2.43314528, 2.56906486, riaa_ko
0.21824603, 0.51063311, 0.80648118, 0.29252905, 0.19754083, 0.08780885, 4.58688259, 4.74376392, 4.75367260, riaa_ko
0.41969377, 0.57134730, 0.66466731, 1.21374774, 1.06169271, 0.85731316, 1.80587161, 1.87896514, 2.02167058, riaa_ko
0.37100178, 0.63857478, 0.84429902, 0.75438541, 0.60349292, 0.42519712, 2.64619923, 2.80025029, 2.87499261, riaa_ko
0.46480808, 0.64986205, 0.73967445, 1.18142211, 1.05606484, 0.86811566, 1.76537371, 1.81704164, 1.92890000, riaa_ko
0.44122598, 0.62311059, 0.75936913, 0.57515830, 0.48386356, 0.34779352, 1.91704893, 1.91292095, 1.99592471, riaa_ko
0.64770085, 0.90364045, 1.01288688, 0.93944222, 0.75167447, 0.53996712, 1.65557992, 1.57952940, 1.60299563, riaa_ko
0.35984296, 0.51477373, 0.64955759, 1.12710774, 1.00465167, 0.80787933, 2.14484119, 2.30903411, 2.48029828, riaa_ko
0.39551222, 0.56653315, 0.71637851, 1.03381312, 0.89374226, 0.70373994, 2.11722088, 2.26798725, 2.38464427, riaa_ko
0.41185272, 0.59548366, 0.71337622, 1.07740963, 0.96027631, 0.78193665, 1.97810924, 2.04493427, 2.20724297, riaa_ko
0.48204669, 0.63936114, 0.68792826, 0.63784182, 0.58047372, 0.46149215, 1.46580708, 1.54802442, 1.79405499, riaa_ko
0.37799853, 0.55131328, 0.68894583, 0.98124057, 0.85897291, 0.67674476, 2.08152390, 2.16204429, 2.33669400, riaa_ko
0.61726171, 0.87968808, 1.06562412, 0.93418628, 0.84657580, 0.68020171, 1.87055755, 1.86604846, 1.86612618, riaa_ko
0.63102937, 0.85871899, 1.01009631, 0.64906669, 0.55172795, 0.40546405, 1.86192632, 1.75646198, 1.69884562, riaa_ko
0.25734931, 0.46545315, 0.65748054, 0.88560069, 0.75221139, 0.55599678, 3.18387556, 3.59516263, 3.85674286, riaa_ko
0.37276712, 0.57325935, 0.70455652, 1.00765777, 0.85910237, 0.65545988, 2.13590455, 2.19708967, 2.34331393, riaa_ko
0.41639203, 0.60722411, 0.72730190, 1.60685194, 1.49317563, 1.24881113, 1.94915009, 2.14917994, 2.41643643, riaa_ko
0.35906562, 0.54091352, 0.67845452, 1.39149082, 1.21970367, 0.97615451, 2.21902704, 2.39591026, 2.71971130, riaa_ko
0.48523206, 0.68120831, 0.77611262, 0.95318824, 0.83044940, 0.66104531, 1.71555829, 1.78411591, 1.88991427, riaa_ko
0.40371192, 0.55845451, 0.69107151, 1.17683780, 1.05540407, 0.85188478, 1.95924544, 2.02142692, 2.20633268, riaa_ko
0.61664140, 0.83667445, 0.94111699, 0.95960426, 0.86763155, 0.68728483, 1.62484574, 1.66237700, 1.70967174, riaa_ko
0.46111935, 0.65761447, 0.77938753, 1.28276300, 1.18993974, 0.99305862, 1.87620831, 1.92205095, 2.08973789, riaa_ko
0.51392633, 0.75994712, 0.92723525, 1.12285185, 1.01550341, 0.82169825, 1.98543119, 2.04118156, 2.02428865, riaa_ko
0.40300104, 0.60809141, 0.75232065, 1.11099756, 0.97951460, 0.77788371, 2.09290695, 2.09555626, 2.19181776, riaa_ko
0.44228399, 0.62638068, 0.74926907, 1.02847803, 0.92078328, 0.73618394, 1.98842740, 2.11652064, 2.24368310, riaa_ko
0.37747693, 0.57828116, 0.75543541, 1.06125975, 0.94505441, 0.76618218, 2.36804748, 2.50548673, 2.63324285, riaa_ko
0.40498838, 0.61732191, 0.77709752, 0.81666607, 0.72372341, 0.56630009, 2.16838264, 2.15463805, 2.18782926, riaa_ko
0.22996141, 0.33930519, 0.49983788, 0.61894065, 0.51984519, 0.37754875, 3.21825790, 4.22471142, 4.81083012, riaa_ko
0.16282538, 0.38115627, 0.59924448, 0.61566216, 0.49121466, 0.34048244, 4.57314968, 4.95718861, 5.38597965, riaa_ko
0.61302602, 0.81261116, 0.88566786, 2.31037736, 2.11891007, 1.75281262, 1.45780909, 1.35328686, 1.33816481, riaa_ko
0.36068174, 0.54055160, 0.67180866, 1.16807568, 1.03956473, 0.83941150, 2.13043642, 2.18915772, 2.36503625, riaa_ko
0.45125324, 0.62239683, 0.66867024, 1.17279124, 1.04628599, 0.86570156, 1.58656311, 1.67122853, 1.88913345, riaa_ko
0.45043930, 0.65196961, 0.76782125, 1.01531160, 0.89377379, 0.71524423, 1.86263359, 1.98874176, 2.18431664, riaa_ko
0.56028575, 0.76423383, 0.85323358, 1.13619447, 0.98352522, 0.78613394, 1.59389412, 1.65081751, 1.76216221, riaa_ko
0.34818703, 0.52078825, 0.64517534, 0.80946141, 0.71122992, 0.57437605, 2.14407468, 2.34400845, 2.53680134, riaa_ko
0.36662722, 0.47012582, 0.60081255, 1.14674163, 1.00747299, 0.78967190, 2.15185380, 2.44732213, 2.57386279, riaa_ko
0.45114914, 0.62447220, 0.75010818, 1.16970968, 1.02173281, 0.82248324, 1.86313772, 1.88763535, 1.99698806, riaa_ko
0.39167210, 0.58171844, 0.70612979, 0.93297082, 0.81059963, 0.64754438, 1.97108865, 2.08258581, 2.20567966, riaa_ko
0.45282772, 0.63914895, 0.75476921, 1.15311503, 1.02859032, 0.84219837, 1.88952744, 1.86713886, 1.92192376, riaa_ko
0.31391975, 0.51826233, 0.73105145, 0.93341088, 0.78453976, 0.59118432, 2.85925293, 2.96447825, 3.03986907, riaa_ko
0.13373160, 0.35814151, 0.59040195, 0.74962038, 0.61138380, 0.43046427, 5.68785143, 6.27727938, 7.03620911, riaa_ko
0.35683122, 0.52450103, 0.65701288, 0.99503535, 0.88820279, 0.71430802, 2.15697193, 2.28360057, 2.43743896, riaa_ko
0.54099900, 0.71462393, 0.84485954, 1.52233005, 1.38830709, 1.14437509, 1.73178315, 1.82740605, 1.89530897, riaa_ko
0.54743582, 0.73867697, 0.86558223, 1.11268485, 0.97498673, 0.76050544, 1.83016396, 1.86060357, 1.91600060, riaa_ko
0.37538871, 0.59308898, 0.76235306, 0.86848813, 0.76828676, 0.60510486, 2.40322995, 2.55131292, 2.62333918, riaa_ko
0.31421041, 0.52222240, 0.69791126, 1.08145964, 0.94837618, 0.75888872, 2.61001515, 2.69459128, 2.87690234, riaa_ko
0.39904517, 0.58052301, 0.69940478, 1.18562818, 1.02568543, 0.81647539, 1.98745799, 2.05861163, 2.22591686, riaa_ko
0.36122999, 0.58105135, 0.73248929, 1.45426476, 1.28974116, 1.04923999, 2.24534488, 2.35524869, 2.54150510, riaa_ko
0.48696229, 0.68391830, 0.84175599, 1.02348363, 0.95386994, 0.79239672, 1.92654777, 1.98029327, 2.10123944, riaa_ko
0.33584610, 0.51231283, 0.69614124, 1.15750825, 1.04050171, 0.85457212, 2.42958522, 2.52160025, 2.80978489, riaa_ko
0.39058089, 0.62780046, 0.78355277, 1.14617944, 1.06932211, 0.88434839, 2.15837669, 2.16866159, 2.31466532, riaa_ko
0.85158992, 1.14437628, 1.22160840, 1.63100016, 1.47573447, 1.19345188, 1.40752387, 1.26034617, 1.17929995, riaa_ko
0.43534505, 0.62084103, 0.74384511, 1.19489431, 1.03060937, 0.83134681, 1.96228158, 2.04038262, 2.12874937, riaa_ko
0.26098502, 0.41801569, 0.51022929, 0.61717546, 0.49200758, 0.32070217, 2.23675299, 2.40902805, 2.53655910, riaa_ko
0.39266142, 0.67607826, 0.90383780, 0.78145832, 0.69338876, 0.53966653, 2.65649700, 2.63882256, 2.67600179, riaa_ko
0.53063917, 0.79021162, 0.95107603, 1.23518682, 1.07558155, 0.85873109, 1.97958446, 1.98366833, 2.01191139, riaa_ko
0.42027086, 0.59220731, 0.70585519, 1.15202105, 1.03940308, 0.85958558, 1.88069010, 1.96776247, 2.10169244, riaa_ko
0.49376965, 0.66101325, 0.72376168, 1.18131721, 1.04376900, 0.84858388, 1.59593797, 1.68778813, 1.83701098, riaa_ko
0.43571848, 0.63456291, 0.85776591, 1.26206839, 1.18602741, 0.97721374, 2.32886791, 2.37151456, 2.51673746, riaa_ko
0.40809861, 0.54557717, 0.66024882, 1.19585621, 1.05831814, 0.84929919, 1.82217383, 1.89774477, 2.11856103, riaa_ko
0.31705606, 0.50171626, 0.65625376, 1.10056353, 0.98310435, 0.79137456, 2.47126651, 2.85219741, 3.17140627, riaa_ko
0.45070872, 0.61191881, 0.68299311, 1.05005717, 0.93515378, 0.76298481, 1.67869365, 1.74146390, 1.82380700, riaa_ko
0.34909204, 0.51764786, 0.64020360, 0.86382884, 0.74909371, 0.56905150, 2.16509962, 2.28257632, 2.45046258, riaa_ko
0.51733732, 0.71734685, 0.88273990, 1.29148293, 1.08022320, 0.81844240, 1.97500491, 1.95921385, 1.95545721, riaa_ko
0.43352816, 0.58309102, 0.67071003, 1.18700576, 1.06196928, 0.87606376, 1.75485158, 1.85589242, 2.01113105, riaa_ko
0.35551739, 0.57933968, 0.78240281, 0.98678982, 0.87395942, 0.69653404, 2.56144404, 2.63247252, 2.68910933, riaa_ko
0.38941967, 0.66061085, 0.86492717, 1.17209661, 1.06394911, 0.86971122, 2.48933935, 2.45625162, 2.56072259, riaa_ko
0.46490961, 0.67250592, 0.80531627, 1.00392151, 0.88465059, 0.71573800, 1.91191924, 1.92926550, 1.95772779, riaa_ko
0.60185432, 0.82317007, 0.84708464, 1.06601560, 0.93820810, 0.74659538, 1.43742967, 1.38414705, 1.40441024, riaa_ko
0.31766030, 0.55906910, 0.76561183, 0.89966983, 0.76668018, 0.59697598, 2.86656833, 3.01409364, 3.06155276, riaa_ko
0.49746987, 0.70811713, 0.83890414, 0.78412825, 0.66552204, 0.50586456, 1.86713326, 1.90074027, 1.94739163, riaa_ko
0.44620273, 0.62242287, 0.76915783, 1.03410542, 0.92415780, 0.75982553, 1.97219431, 2.07753158, 2.20442200, riaa_ko
0.42320764, 0.58861911, 0.67606580, 1.39346635, 1.28114736, 1.07146263, 1.72534215, 1.79439259, 1.96742547, riaa_ko
0.50073177, 0.70043713, 0.81065822, 1.33218610, 1.13816667, 0.87405735, 1.73615658, 1.86989570, 1.86429918, riaa_ko
0.40766838, 0.61588567, 0.71587139, 0.84399796, 0.71936524, 0.55444944, 1.88897991, 2.01214695, 2.29421329, riaa_ko
0.44772324, 0.67076284, 0.84246248, 1.48839056, 1.39244044, 1.18406415, 2.12797618, 2.19286656, 2.26175165, riaa_ko
0.64338297, 0.85219342, 0.92713588, 1.00608945, 0.89158291, 0.70805967, 1.54369283, 1.52556801, 1.52590060, riaa_ko
0.47898489, 0.69242060, 0.80991483, 1.14703584, 0.99839050, 0.79937518, 1.85249555, 1.96317995, 2.12281609, riaa_ko
0.41836786, 0.59806347, 0.73006159, 0.82175744, 0.65826064, 0.49252963, 2.03048635, 2.09471416, 2.18725491, riaa_ko
0.42972940, 0.52931768, 0.62331742, 1.03910577, 0.96804559, 0.80366999, 1.70036602, 1.87519848, 2.07439303, riaa_ko
0.45606697, 0.64957672, 0.76952517, 0.97329789, 0.88223189, 0.71772355, 1.85021281, 1.89197338, 1.97742200, riaa_ko
0.46148130, 0.63177979, 0.75122845, 0.99528754, 0.87255830, 0.69790691, 1.87487590, 1.90290070, 1.96276987, riaa_ko
0.35551423, 0.55500108, 0.73938447, 1.12835157, 1.07391429, 0.90511638, 2.48304820, 2.55660677, 2.52819109, riaa_ko
0.52936351, 0.70532060, 0.77154320, 1.21076727, 1.05173731, 0.84081602, 1.55726087, 1.57522714, 1.67618060, riaa_ko
0.44561490, 0.65610033, 0.79891634, 1.18588138, 1.04740953, 0.83968455, 1.99546444, 2.09957671, 2.26989412, riaa_ko
0.38914406, 0.64929968, 0.86895114, 0.73407531, 0.66442031, 0.51495343, 2.56071424, 2.60385847, 2.65314460, riaa_ko
0.39574689, 0.60113668, 0.76988310, 1.14375985, 1.02414382, 0.83963728, 2.23541975, 2.25066733, 2.31596279, riaa_ko
0.47759950, 0.64918000, 0.75260377, 1.06055176, 0.96012920, 0.78852791, 1.73929107, 1.83243024, 1.95240510, riaa_ko
0.35606861, 0.52043802, 0.64417547, 1.02609217, 0.84396917, 0.63400501, 2.13934875, 2.40440440, 2.68410778, riaa_ko
0.47975934, 0.72620666, 0.90071791, 0.78954476, 0.65665656, 0.50209385, 2.03504443, 2.00332117, 2.05140376, riaa_ko
0.38523224, 0.55706632, 0.67018253, 1.18488371, 1.06992674, 0.88765842, 1.91512561, 2.01425338, 2.22778392, riaa_ko
0.35383567, 0.52024388, 0.63571787, 1.05331850, 0.93655485, 0.75776678, 2.13792706, 2.32277250, 2.52875590, riaa_ko
0.44756496, 0.68364125, 0.82829309, 0.86765128, 0.74238867, 0.56614172, 2.01899791, 1.97862482, 1.99438310, riaa_ko
0.41682273, 0.60475689, 0.74141753, 0.86159497, 0.77790850, 0.62972641, 2.02711439, 2.05757666, 2.13774872, riaa_ko
0.46260092, 0.64746135, 0.76988471, 0.89926392, 0.78769988, 0.63078517, 1.83007550, 1.89183295, 1.97740674, riaa_ko
0.42605481, 0.62950623, 0.77204263, 0.95449215, 0.85475856, 0.69474423, 2.03811646, 2.11130834, 2.19872689, riaa_ko
0.39711168, 0.55591732, 0.64303452, 0.99343508, 0.89464784, 0.73979831, 1.81605053, 1.93647540, 2.11558628, riaa_ko
0.45864549, 0.65463954, 0.83484864, 1.14067388, 1.05505109, 0.87789845, 2.14135742, 2.15193391, 2.14673018, riaa_ko
0.52717823, 0.75833750, 0.89909023, 1.15789998, 1.02975154, 0.83379543, 1.85976911, 1.84607685, 1.88238120, riaa_ko
0.42316943, 0.65895295, 0.84146756, 0.84456921, 0.71772391, 0.55609566, 2.19886637, 2.22248149, 2.32761836, riaa_ko
0.08723852, 0.29257029, 0.52737987, 0.76259214, 0.61406535, 0.42778057, 8.15110207, 9.46070766, 10.81411552, riaa_ko
0.51196563, 0.65935296, 0.73117822, 1.03668916, 0.89764559, 0.68972218, 1.58522069, 1.69434774, 1.79087639, riaa_ko
0.42747760, 0.68300712, 0.88215667, 0.75326413, 0.65956515, 0.49619275, 2.38628960, 2.50985956, 2.59677267, riaa_ko
0.43251768, 0.64972794, 0.79666895, 1.09540153, 0.97931880, 0.79571259, 2.00665998, 2.03217220, 2.11133075, riaa_ko
0.40391353, 0.56777221, 0.67860806, 1.03175330, 0.92675853, 0.75946194, 1.89394569, 2.04135346, 2.22823119, riaa_ko
0.37499690, 0.50314564, 0.61860812, 1.13516366, 1.00939834, 0.80805004, 1.96628189, 2.14863396, 2.35184002, riaa_ko
0.46147418, 0.65397453, 0.76552600, 1.11972463, 0.98162848, 0.79656756, 1.83152604, 1.89108670, 1.98490012, riaa_ko
0.31290329, 0.51021147, 0.71299988, 0.67190647, 0.56873816, 0.43075290, 2.73845744, 2.85917068, 3.02542567, riaa_ko
0.48303309, 0.64709789, 0.73132783, 1.08217287, 0.99138069, 0.82840770, 1.65880346, 1.73720670, 1.90177691, riaa_ko
0.36726969, 0.53764206, 0.71077377, 1.30754054, 1.18363929, 0.97351265, 2.34267092, 2.46842194, 2.56807494, riaa_ko
0.45459205, 0.72889370, 0.91971749, 1.07459557, 0.99363744, 0.82845569, 2.09202933, 2.05960131, 2.07633924, riaa_ko
0.41462162, 0.64026105, 0.76567495, 0.87049466, 0.77902943, 0.61389458, 1.98946559, 2.05237484, 2.18279314, riaa_ko
0.34702972, 0.53144032, 0.66297597, 1.54101074, 1.31256437, 1.02571416, 2.19036436, 2.27083731, 2.38429379, riaa_ko
0.74975330, 1.01543760, 1.06726182, 1.05301499, 0.90151674, 0.67852825, 1.36629307, 1.32721138, 1.42133880, riaa_ko
0.49128556, 0.67958313, 0.76645148, 1.02165806, 0.87969363, 0.67991829, 1.66364551, 1.73546815, 1.92711687, riaa_ko
0.29479671, 0.51405996, 0.69231248, 0.89285928, 0.80390960, 0.64198869, 2.70962524, 2.79519868, 3.00978374, riaa_ko
0.33875644, 0.54230940, 0.76660001, 0.82269806, 0.73291558, 0.57740861, 2.76764011, 2.90979624, 3.02232766, riaa_ko
0.67974740, 0.75010449, 0.76130372, 1.16290808, 0.99975896, 0.77414185, 1.18733108, 1.23056531, 1.33235037, riaa_ko
0.53463280, 0.68227196, 0.72600645, 1.24101281, 1.13199234, 0.94416016, 1.42107880, 1.42801845, 1.61216521, riaa_ko
0.47234857, 0.66847658, 0.79846275, 0.94873780, 0.83208239, 0.66675037, 1.89487636, 1.94399774, 1.97584617, riaa_ko
0.13998565, 0.40142736, 0.66320163, 0.38071424, 0.26927873, 0.15345590, 6.11972618, 6.89753771, 7.64773846, riaa_ko
0.36935008, 0.60385931, 0.82013220, 0.91696423, 0.77958775, 0.59647429, 2.60144210, 2.66837311, 2.71815276, riaa_ko
0.48456112, 0.88249958, 1.25983679, 1.31642163, 1.18162489, 0.92298537, 2.89913201, 2.63873482, 2.48413181, riaa_ko
0.45889682, 0.65818870, 0.75414169, 0.80832940, 0.71073902, 0.55217969, 1.73034453, 1.71227229, 1.81058943, riaa_ko
0.31570935, 0.51543826, 0.69187033, 0.97449106, 0.89118803, 0.73288804, 2.56237578, 2.67271352, 2.79809284, riaa_ko
0.41920200, 0.64023226, 0.78038698, 1.25858963, 1.08840466, 0.86669225, 2.12736201, 2.14742351, 2.25438213, riaa_ko
0.30335885, 0.46235460, 0.58359247, 0.83968741, 0.75745839, 0.61271882, 2.30938745, 2.56731653, 2.79450560, riaa_ko
0.33130860, 0.62043321, 0.88253474, 0.67338413, 0.57882583, 0.41702610, 3.10693383, 3.16549706, 3.23734903, riaa_ko
0.28160274, 0.46409979, 0.67045128, 0.87938488, 0.74890214, 0.56950802, 3.00919008, 3.17353082, 3.15125775, riaa_ko
0.44637579, 0.59512341, 0.67605299, 0.91244745, 0.76057911, 0.57349020, 1.66141427, 1.75147748, 1.84813952, riaa_ko
0.11302653, 0.36176151, 0.71006012, 1.29859102, 1.09748542, 0.80292201, 8.81147575, 10.01573944, 10.55590916, riaa_ko
0.35696435, 0.52228475, 0.66559011, 1.20887530, 1.10178530, 0.91513681, 2.20649266, 2.37083673, 2.63258862, riaa_ko
0.32764366, 0.54378974, 0.75370657, 1.10767150, 0.92898393, 0.70309997, 2.79969811, 2.74719429, 2.70267057, riaa_ko
0.36228034, 0.52494651, 0.67204767, 1.04779482, 0.91185218, 0.71956140, 2.24552941, 2.41461349, 2.59885597, riaa_ko
0.32385239, 0.48561141, 0.69639689, 1.02432740, 0.91675925, 0.73460507, 2.76133823, 3.03908730, 3.18648481, riaa_ko
0.74855828, 0.81103861, 0.83418614, 0.70509923, 0.56229264, 0.38644162, 1.26206100, 1.35693336, 1.37893379, riaa_ok
0.73723453, 0.88908708, 0.95137340, 0.79834872, 0.64890194, 0.47728810, 1.34432101, 1.30203521, 1.31431651, riaa_ok
0.59887069, 0.78916973, 0.88272548, 0.63654083, 0.50994134, 0.37032962, 1.50821984, 1.51416385, 1.53774667, riaa_ok
0.71221483, 0.89209336, 0.95152462, 0.79346317, 0.66010189, 0.49820638, 1.40871584, 1.33999681, 1.31791437, riaa_ok
0.54850978, 0.74621558, 0.90844303, 0.58860284, 0.45060632, 0.30085778, 1.89480579, 1.89530587, 1.87821186, riaa_ok
